Quarter,Country,Industry,Value,Variable
2017.25,Poland,Information and communication,79.91,GVA
2017.5,Poland,Information and communication,79.851,GVA
2017.75,Poland,Information and communication,81.631,GVA
2018.0,Poland,Information and communication,83.45,GVA
2018.25,Poland,Information and communication,83.001,GVA
2018.5,Poland,Information and communication,86.373,GVA
2018.75,Poland,Information and communication,87.986,GVA
2019.0,Poland,Information and communication,88.757,GVA
2019.25,Poland,Information and communication,91.855,GVA
2019.5,Poland,Information and communication,93.866,GVA
2019.75,Poland,Information and communication,95.792,GVA
2020.0,Poland,Information and communication,97.038,GVA
2020.25,Poland,Information and communication,99.146,GVA
2020.5,Poland,Information and communication,100.714,GVA
2020.75,Poland,Information and communication,103.102,GVA
2021.0,Poland,Information and communication,127.341,GVA
2021.25,Poland,Information and communication,127.27,GVA
2021.5,Poland,Information and communication,125.912,GVA
2021.75,Poland,Information and communication,125.514,GVA
2022.0,Poland,Information and communication,128.754,GVA
2022.25,Poland,Information and communication,129.264,GVA
2022.5,Poland,Information and communication,133.322,GVA
2022.75,Poland,Information and communication,134.766,GVA
2023.0,Poland,Information and communication,133.466,GVA
2023.25,Poland,Information and communication,134.656,GVA
2023.5,Poland,Information and communication,133.146,GVA
2023.75,Poland,Information and communication,134.039,GVA
2024.0,Poland,Information and communication,133.526,GVA
2024.25,Poland,Information and communication,135.086,GVA
2024.5,Poland,Information and communication,136.841,GVA
2024.75,Poland,Information and communication,137.175,GVA
1997.0,Romania,Information and communication,18.915,GVA
1997.25,Romania,Information and communication,17.916,GVA
1997.5,Romania,Information and communication,16.132,GVA
1997.75,Romania,Information and communication,16.791,GVA
1998.0,Romania,Information and communication,15.502,GVA
1998.25,Romania,Information and communication,15.648,GVA
1998.5,Romania,Information and communication,18.331,GVA
1998.75,Romania,Information and communication,17.785,GVA
1999.0,Romania,Information and communication,15.879,GVA
1999.25,Romania,Information and communication,16.042,GVA
1999.5,Romania,Information and communication,18.729,GVA
1999.75,Romania,Information and communication,17.404,GVA
2000.0,Romania,Information and communication,17.287,GVA
2000.25,Romania,Information and communication,18.835,GVA
2000.5,Romania,Information and communication,19.205,GVA
2000.75,Romania,Information and communication,18.771,GVA
2001.0,Romania,Information and communication,19.346,GVA
2001.25,Romania,Information and communication,18.237,GVA
2001.5,Romania,Information and communication,19.305,GVA
2001.75,Romania,Information and communication,19.811,GVA
2002.0,Romania,Information and communication,20.831,GVA
2002.25,Romania,Information and communication,20.695,GVA
2002.5,Romania,Information and communication,20.54,GVA
2002.75,Romania,Information and communication,21.243,GVA
2003.0,Romania,Information and communication,20.983,GVA
2003.25,Romania,Information and communication,21.439,GVA
2003.5,Romania,Information and communication,21.923,GVA
2003.75,Romania,Information and communication,21.877,GVA
2004.0,Romania,Information and communication,22.683,GVA
2004.25,Romania,Information and communication,23.126,GVA
2004.5,Romania,Information and communication,23.166,GVA
2004.75,Romania,Information and communication,24.556,GVA
2005.0,Romania,Information and communication,23.426,GVA
2005.25,Romania,Information and communication,24.068,GVA
2005.5,Romania,Information and communication,24.064,GVA
2005.75,Romania,Information and communication,24.259,GVA
2006.0,Romania,Information and communication,26.391,GVA
2006.25,Romania,Information and communication,26.928,GVA
2006.5,Romania,Information and communication,27.041,GVA
2006.75,Romania,Information and communication,28.059,GVA
2007.0,Romania,Information and communication,35.498,GVA
2007.25,Romania,Information and communication,36.558,GVA
2007.5,Romania,Information and communication,36.64,GVA
2007.75,Romania,Information and communication,38.566,GVA
2008.0,Romania,Information and communication,39.845,GVA
2008.25,Romania,Information and communication,39.844,GVA
2008.5,Romania,Information and communication,40.365,GVA
2008.75,Romania,Information and communication,41.487,GVA
2009.0,Romania,Information and communication,35.887,GVA
2009.25,Romania,Information and communication,35.031,GVA
2009.5,Romania,Information and communication,38.281,GVA
2009.75,Romania,Information and communication,38.654,GVA
2010.0,Romania,Information and communication,35.413,GVA
2010.25,Romania,Information and communication,37.568,GVA
2010.5,Romania,Information and communication,39.716,GVA
2010.75,Romania,Information and communication,41.878,GVA
2011.0,Romania,Information and communication,42.522,GVA
2011.25,Romania,Information and communication,40.102,GVA
2011.5,Romania,Information and communication,39.854,GVA
2011.75,Romania,Information and communication,37.756,GVA
2012.0,Romania,Information and communication,49.003,GVA
2012.25,Romania,Information and communication,46.416,GVA
2012.5,Romania,Information and communication,47.637,GVA
2012.75,Romania,Information and communication,46.251,GVA
2013.0,Romania,Information and communication,55.284,GVA
2013.25,Romania,Information and communication,53.043,GVA
2013.5,Romania,Information and communication,53.531,GVA
2013.75,Romania,Information and communication,56.055,GVA
2014.0,Romania,Information and communication,54.115,GVA
2014.25,Romania,Information and communication,56.127,GVA
2014.5,Romania,Information and communication,58.355,GVA
2014.75,Romania,Information and communication,57.144,GVA
2015.0,Romania,Information and communication,59.966,GVA
2015.25,Romania,Information and communication,61.739,GVA
2015.5,Romania,Information and communication,60.726,GVA
2015.75,Romania,Information and communication,62.662,GVA
2016.0,Romania,Information and communication,59.71,GVA
2016.25,Romania,Information and communication,66.393,GVA
2016.5,Romania,Information and communication,67.092,GVA
2016.75,Romania,Information and communication,67.903,GVA
2017.0,Romania,Information and communication,74.56,GVA
2017.25,Romania,Information and communication,78.003,GVA
2017.5,Romania,Information and communication,77.282,GVA
2017.75,Romania,Information and communication,80.57,GVA
2018.0,Romania,Information and communication,76.941,GVA
2018.25,Romania,Information and communication,80.132,GVA
2018.5,Romania,Information and communication,83.359,GVA
2018.75,Romania,Information and communication,88.353,GVA
2019.0,Romania,Information and communication,89.916,GVA
2019.25,Romania,Information and communication,95.979,GVA
2019.5,Romania,Information and communication,94.99,GVA
2019.75,Romania,Information and communication,98.996,GVA
2020.0,Romania,Information and communication,100.475,GVA
2020.25,Romania,Information and communication,93.957,GVA
2020.5,Romania,Information and communication,101.721,GVA
2020.75,Romania,Information and communication,103.846,GVA
2021.0,Romania,Information and communication,105.682,GVA
2021.25,Romania,Information and communication,108.234,GVA
2021.5,Romania,Information and communication,112.329,GVA
2021.75,Romania,Information and communication,118.784,GVA
2022.0,Romania,Information and communication,132.364,GVA
2022.25,Romania,Information and communication,133.683,GVA
2022.5,Romania,Information and communication,139.605,GVA
2022.75,Romania,Information and communication,129.64,GVA
2023.0,Romania,Information and communication,136.565,GVA
2023.25,Romania,Information and communication,141.015,GVA
2023.5,Romania,Information and communication,143.162,GVA
2023.75,Romania,Information and communication,142.119,GVA
2024.0,Romania,Information and communication,138.699,GVA
2024.25,Romania,Information and communication,138.394,GVA
2024.5,Romania,Information and communication,142.349,GVA
2024.75,Romania,Information and communication,145.292,GVA
1997.0,Sweden,Information and communication,20.471,GVA
1997.25,Sweden,Information and communication,21.375,GVA
1997.5,Sweden,Information and communication,21.451,GVA
1997.75,Sweden,Information and communication,21.733,GVA
1998.0,Sweden,Information and communication,22.124,GVA
1998.25,Sweden,Information and communication,22.616,GVA
1998.5,Sweden,Information and communication,22.527,GVA
1998.75,Sweden,Information and communication,24.291,GVA
1999.0,Sweden,Information and communication,23.955,GVA
1999.25,Sweden,Information and communication,24.816,GVA
1999.5,Sweden,Information and communication,24.226,GVA
1999.75,Sweden,Information and communication,25.728,GVA
2000.0,Sweden,Information and communication,24.874,GVA
2000.25,Sweden,Information and communication,26.391,GVA
2000.5,Sweden,Information and communication,27.762,GVA
2000.75,Sweden,Information and communication,29.16,GVA
2001.0,Sweden,Information and communication,28.615,GVA
2001.25,Sweden,Information and communication,29.095,GVA
2001.5,Sweden,Information and communication,29.335,GVA
2001.75,Sweden,Information and communication,29.571,GVA
2002.0,Sweden,Information and communication,29.018,GVA
2002.25,Sweden,Information and communication,29.269,GVA
2002.5,Sweden,Information and communication,28.606,GVA
2002.75,Sweden,Information and communication,28.023,GVA
2003.0,Sweden,Information and communication,30.38,GVA
2003.25,Sweden,Information and communication,30.245,GVA
2003.5,Sweden,Information and communication,30.618,GVA
2003.75,Sweden,Information and communication,30.907,GVA
2004.0,Sweden,Information and communication,36.016,GVA
2004.25,Sweden,Information and communication,37.223,GVA
2004.5,Sweden,Information and communication,38.664,GVA
2004.75,Sweden,Information and communication,38.333,GVA
2005.0,Sweden,Information and communication,38.992,GVA
2005.25,Sweden,Information and communication,38.991,GVA
2005.5,Sweden,Information and communication,41.29,GVA
2005.75,Sweden,Information and communication,41.566,GVA
2006.0,Sweden,Information and communication,42.526,GVA
2006.25,Sweden,Information and communication,44.681,GVA
2006.5,Sweden,Information and communication,46.059,GVA
2006.75,Sweden,Information and communication,46.917,GVA
2007.0,Sweden,Information and communication,45.733,GVA
2007.25,Sweden,Information and communication,47.04,GVA
2007.5,Sweden,Information and communication,48.623,GVA
2007.75,Sweden,Information and communication,48.155,GVA
2008.0,Sweden,Information and communication,48.485,GVA
2008.25,Sweden,Information and communication,48.702,GVA
2008.5,Sweden,Information and communication,47.987,GVA
2008.75,Sweden,Information and communication,49.321,GVA
2009.0,Sweden,Information and communication,48.977,GVA
2009.25,Sweden,Information and communication,50.027,GVA
2009.5,Sweden,Information and communication,48.875,GVA
2009.75,Sweden,Information and communication,52.773,GVA
2010.0,Sweden,Information and communication,52.526,GVA
2010.25,Sweden,Information and communication,55.921,GVA
2010.5,Sweden,Information and communication,57.243,GVA
2010.75,Sweden,Information and communication,56.276,GVA
